x,y,z,nx,ny,nz,u,v
1.67555182,3.75000000,0.27347387,0.050291,-0.115431,0.992042,0.325000,0.750000
1.75430633,4.00000000,0.29857067,0.046833,-0.114371,0.992334,0.325000,0.800000
1.83306083,4.25000000,0.32366748,0.043073,-0.113217,0.992636,0.325000,0.850000
1.91181534,4.50000000,0.34876428,0.038969,-0.111955,0.992949,0.325000,0.900000
1.99056985,4.75000000,0.37386109,0.034473,-0.110571,0.993270,0.325000,0.950000
2.06932435,5.00000000,0.39895789,0.029527,-0.109046,0.993598,0.325000,1.000000
0.54717215,0.00000000,-0.10695017,0.067442,-0.120977,0.990362,0.350000,0.000000
0.62460659,0.25000000,-0.08168466,0.066116,-0.120581,0.990499,0.350000,0.050000
0.70204104,0.50000000,-0.05641916,0.064720,-0.120163,0.990642,0.350000,0.100000
0.77947548,0.75000000,-0.03115365,0.063248,-0.119722,0.990791,0.350000,0.150000
0.85690992,1.00000000,-0.00588815,0.061694,-0.119256,0.990945,0.350000,0.200000
0.93434436,1.25000000,0.01937735,0.060051,-0.118763,0.991105,0.350000,0.250000
1.01177880,1.50000000,0.04464286,0.058310,-0.118241,0.991271,0.350000,0.300000
1.08921324,1.75000000,0.06990836,0.056463,-0.117686,0.991444,0.350000,0.350000
1.16664768,2.00000000,0.09517386,0.054501,-0.117096,0.991624,0.350000,0.400000
1.24408212,2.25000000,0.12043937,0.052411,-0.116468,0.991811,0.350000,0.450000
1.32151657,2.50000000,0.14570487,0.050181,-0.115797,0.992005,0.350000,0.500000
1.39895101,2.75000000,0.17097038,0.047796,-0.115079,0.992206,0.350000,0.550000
1.47638545,3.00000000,0.19623588,0.045240,-0.114308,0.992415,0.350000,0.600000
1.55381989,3.25000000,0.22150138,0.042494,-0.113479,0.992631,0.350000,0.650000
1.63125433,3.50000000,0.24676689,0.039536,-0.112586,0.992855,0.350000,0.700000
1.70868877,3.75000000,0.27203239,0.036340,-0.111619,0.993086,0.350000,0.750000
1.78612321,4.00000000,0.29729789,0.032876,-0.110570,0.993324,0.350000,0.800000
1.86355765,4.25000000,0.32256340,0.029110,-0.109429,0.993568,0.350000,0.850000
1.94099209,4.50000000,0.34782890,0.025001,-0.108181,0.993817,0.350000,0.900000
2.01842654,4.75000000,0.37309441,0.020499,-0.106812,0.994068,0.350000,0.950000
2.09586098,5.00000000,0.39835991,0.015546,-0.105303,0.994319,0.350000,1.000000
0.60093537,0.00000000,-0.11026261,0.054916,-0.117531,0.991550,0.375000,0.000000
0.67702822,0.25000000,-0.08484384,0.053587,-0.117138,0.991669,0.375000,0.050000
0.75312108,0.50000000,-0.05942507,0.052189,-0.116725,0.991792,0.375000,0.100000
0.82921393,0.75000000,-0.03400629,0.050714,-0.116290,0.991920,0.375000,0.150000
0.90530678,1.00000000,-0.00858752,0.049158,-0.115829,0.992052,0.375000,0.200000
0.98139964,1.25000000,0.01683125,0.047512,-0.115342,0.992189,0.375000,0.250000
1.05749249,1.50000000,0.04225002,0.045768,-0.114826,0.992331,0.375000,0.300000
1.13358534,1.75000000,0.06766879,0.043919,-0.114278,0.992478,0.375000,0.350000
1.20967819,2.00000000,0.09308757,0.041953,-0.113695,0.992630,0.375000,0.400000
1.28577105,2.25000000,0.11850634,0.039860,-0.113074,0.992787,0.375000,0.450000
1.36186390,2.50000000,0.14392511,0.037626,-0.112411,0.992949,0.375000,0.500000
1.43795675,2.75000000,0.16934388,0.035238,-0.111701,0.993117,0.375000,0.550000
1.51404960,3.00000000,0.19476265,0.032679,-0.110939,0.993290,0.375000,0.600000
1.59014246,3.25000000,0.22018143,0.029929,-0.110121,0.993468,0.375000,0.650000
1.66623531,3.50000000,0.24560020,0.026967,-0.109237,0.993650,0.375000,0.700000
1.74232816,3.75000000,0.27101897,0.023767,-0.108282,0.993836,0.375000,0.750000
1.81842102,4.00000000,0.29643774,0.020299,-0.107246,0.994025,0.375000,0.800000
1.89451387,4.25000000,0.32185652,0.016529,-0.106118,0.994216,0.375000,0.850000
1.97060672,4.50000000,0.34727529,0.012416,-0.104885,0.994407,0.375000,0.900000
2.04669957,4.75000000,0.37269406,0.007909,-0.103533,0.994595,0.375000,0.950000
2.12279243,5.00000000,0.39811283,0.002952,-0.102042,0.994776,0.375000,1.000000
0.65542740,0.00000000,-0.11296245,0.043595,-0.114492,0.992467,0.400000,0.000000
0.73015962,0.25000000,-0.08740479,0.042265,-0.114105,0.992569,0.400000,0.050000
0.80489184,0.50000000,-0.06184714,0.040865,-0.113698,0.992675,0.400000,0.100000
0.87962405,0.75000000,-0.03628948,0.039389,-0.113267,0.992783,0.400000,0.150000
0.95435627,1.00000000,-0.01073182,0.037830,-0.112813,0.992896,0.400000,0.200000
1.02908849,1.25000000,0.01482584,0.036182,-0.112332,0.993012,0.400000,0.250000
1.10382071,1.50000000,0.04038350,0.034436,-0.111822,0.993131,0.400000,0.300000
1.17855292,1.75000000,0.06594115,0.032584,-0.111281,0.993255,0.400000,0.350000
1.25328514,2.00000000,0.09149881,0.030616,-0.110706,0.993382,0.400000,0.400000
1.32801736,2.25000000,0.11705647,0.028521,-0.110093,0.993512,0.400000,0.450000
1.40274958,2.50000000,0.14261413,0.026285,-0.109438,0.993646,0.400000,0.500000
1.47748179,2.75000000,0.16817179,0.023894,-0.108738,0.993783,0.400000,0.550000
1.55221401,3.00000000,0.19372944,0.021332,-0.107986,0.993924,0.400000,0.600000
1.62694623,3.25000000,0.21928710,0.018579,-0.107178,0.994066,0.400000,0.650000
1.70167845,3.50000000,0.24484476,0.015614,-0.106306,0.994211,0.400000,0.700000
1.77641066,3.75000000,0.27040242,0.012411,-0.105364,0.994356,0.400000,0.750000
1.85114288,4.00000000,0.29596008,0.008941,-0.104341,0.994501,0.400000,0.800000
1.92587510,4.25000000,0.32151773,0.005167,-0.103228,0.994644,0.400000,0.850000
2.00060732,4.50000000,0.34707539,0.001050,-0.102011,0.994783,0.400000,0.900000
2.07533953,4.75000000,0.37263305,-0.003459,-0.100677,0.994913,0.400000,0.950000
2.15007175,5.00000000,0.39819071,-0.008420,-0.099206,0.995031,0.400000,1.000000
0.71052565,0.00000000,-0.11509234,0.033343,-0.111814,0.993170,0.425000,0.000000
0.78388131,0.25000000,-0.08940927,0.032012,-0.111432,0.993256,0.425000,0.050000
0.85723698,0.50000000,-0.06372620,0.030610,-0.111030,0.993346,0.425000,0.100000
0.93059264,0.75000000,-0.03804314,0.029132,-0.110606,0.993437,0.425000,0.150000
1.00394830,1.00000000,-0.01236007,0.027572,-0.110158,0.993532,0.425000,0.200000
1.07730396,1.25000000,0.01332300,0.025922,-0.109684,0.993628,0.425000,0.250000
1.15065962,1.50000000,0.03900607,0.024174,-0.109181,0.993728,0.425000,0.300000
1.22401528,1.75000000,0.06468914,0.022321,-0.108648,0.993830,0.425000,0.350000
1.29737094,2.00000000,0.09037221,0.020351,-0.108080,0.993934,0.425000,0.400000
1.37072660,2.25000000,0.11605528,0.018253,-0.107476,0.994040,0.425000,0.450000
1.44408226,2.50000000,0.14173834,0.016016,-0.106830,0.994148,0.425000,0.500000
1.51743792,2.75000000,0.16742141,0.013623,-0.106140,0.994258,0.425000,0.550000
1.59079358,3.00000000,0.19310448,0.011059,-0.105399,0.994369,0.425000,0.600000
1.66414924,3.25000000,0.21878755,0.008304,-0.104602,0.994480,0.425000,0.650000
1.73750490,3.50000000,0.24447062,0.005337,-0.103742,0.994590,0.425000,0.700000
1.81086056,3.75000000,0.27015369,0.002131,-0.102813,0.994698,0.425000,0.750000
1.88421622,4.00000000,0.29583676,-0.001341,-0.101805,0.994803,0.425000,0.800000
1.95757188,4.25000000,0.32151983,-0.005117,-0.100707,0.994903,0.425000,0.850000
2.03092754,4.50000000,0.34720289,-0.009236,-0.099508,0.994994,0.425000,0.900000
2.10428320,4.75000000,0.37288596,-0.013748,-0.098192,0.995073,0.425000,0.950000
2.17763886,5.00000000,0.39856903,-0.018711,-0.096742,0.995134,0.425000,1.000000
0.76611725,0.00000000,-0.11669239,0.023999,-0.109442,0.993703,0.450000,0.000000
0.83808331,0.25000000,-0.09089653,0.022666,-0.109066,0.993776,0.450000,0.050000
0.91004937,0.50000000,-0.06510067,0.021263,-0.108670,0.993850,0.450000,0.100000
0.98201543,0.75000000,-0.03930481,0.019784,-0.108252,0.993927,0.450000,0.150000
1.05398149,1.00000000,-0.01350895,0.018222,-0.107810,0.994004,0.450000,0.200000
1.12594755,1.25000000,0.01228691,0.016571,-0.107343,0.994084,0.450000,0.250000
1.19791361,1.50000000,0.03808277,0.014823,-0.106848,0.994165,0.450000,0.300000
1.26987967,1.75000000,0.06387863,0.012968,-0.106323,0.994247,0.450000,0.350000
1.34184573,2.00000000,0.08967449,0.010996,-0.105764,0.994330,0.450000,0.400000
1.41381179,2.25000000,0.11547036,0.008897,-0.105168,0.994415,0.450000,0.450000
1.48577784,2.50000000,0.14126622,0.006658,-0.104532,0.994499,0.450000,0.500000
1.55774390,2.75000000,0.16706208,0.004264,-0.103852,0.994584,0.450000,0.550000
1.62970996,3.00000000,0.19285794,0.001698,-0.103122,0.994667,0.450000,0.600000
1.70167602,3.25000000,0.21865380,-0.001058,-0.102337,0.994749,0.450000,0.650000
1.77364208,3.50000000,0.24444966,-0.004027,-0.101491,0.994828,0.450000,0.700000
1.84560814,3.75000000,0.27024552,-0.007234,-0.100575,0.994903,0.450000,0.750000
1.91757420,4.00000000,0.29604138,-0.010708,-0.099582,0.994972,0.450000,0.800000
1.98954026,4.25000000,0.32183724,-0.014485,-0.098501,0.995032,0.450000,0.850000
2.06150632,4.50000000,0.34763310,-0.018606,-0.097320,0.995079,0.450000,0.900000
2.13347238,4.75000000,0.37342896,-0.023119,-0.096024,0.995111,0.450000,0.950000
2.20543843,5.00000000,0.39922482,-0.028083,-0.094596,0.995120,0.450000,1.000000
0.82210379,0.00000000,-0.11780041,0.015483,-0.107347,0.994101,0.475000,0.000000
0.89266972,0.25000000,-0.09190356,0.014150,-0.106977,0.994161,0.475000,0.050000
0.96323564,0.50000000,-0.06600671,0.012746,-0.106587,0.994222,0.475000,0.100000
1.03380157,0.75000000,-0.04010986,0.011266,-0.106175,0.994284,0.475000,0.150000
1.10436750,1.00000000,-0.01421300,0.009703,-0.105741,0.994346,0.475000,0.200000
1.17493342,1.25000000,0.01168385,0.008051,-0.105281,0.994410,0.475000,0.250000
1.24549935,1.50000000,0.03758070,0.006301,-0.104794,0.994474,0.475000,0.300000
1.31606528,1.75000000,0.06347755,0.004445,-0.104276,0.994538,0.475000,0.350000
1.38663121,2.00000000,0.08937440,0.002473,-0.103726,0.994603,0.475000,0.400000
1.45719713,2.25000000,0.11527126,0.000373,-0.103140,0.994667,0.475000,0.450000
1.52776306,2.50000000,0.14116811,-0.001868,-0.102514,0.994730,0.475000,0.500000
1.59832899,2.75000000,0.16706496,-0.004263,-0.101845,0.994791,0.475000,0.550000
1.66889491,3.00000000,0.19296181,-0.006830,-0.101126,0.994850,0.475000,0.600000
1.73946084,3.25000000,0.21885866,-0.009587,-0.100354,0.994906,0.475000,0.650000
1.81002677,3.50000000,0.24475552,-0.012557,-0.099521,0.994956,0.475000,0.700000
1.88059270,3.75000000,0.27065237,-0.015765,-0.098620,0.995000,0.475000,0.750000
1.95115862,4.00000000,0.29654922,-0.019241,-0.097642,0.995036,0.475000,0.800000
2.02172455,4.25000000,0.32244607,-0.023019,-0.096578,0.995059,0.475000,0.850000
2.09229048,4.50000000,0.34834292,-0.027140,-0.095416,0.995067,0.475000,0.900000
2.16285640,4.75000000,0.37423977,-0.031654,-0.094140,0.995056,0.475000,0.950000
2.23342233,5.00000000,0.40013663,-0.036619,-0.092735,0.995017,0.475000,1.000000
0.87838796,0.00000000,-0.11845414,0.007743,-0.105506,0.994389,0.500000,0.000000
0.94754571,0.25000000,-0.09246728,0.006409,-0.105142,0.994437,0.500000,0.050000
1.01670346,0.50000000,-0.06648042,0.005004,-0.104758,0.994485,0.500000,0.100000
1.08586121,0.75000000,-0.04049356,0.003523,-0.104354,0.994534,0.500000,0.150000
1.15501896,1.00000000,-0.01450670,0.001960,-0.103926,0.994583,0.500000,0.200000
1.22417671,1.25000000,0.01148016,0.000307,-0.103474,0.994632,0.500000,0.250000
1.29333446,1.50000000,0.03746702,-0.001444,-0.102995,0.994681,0.500000,0.300000
1.36249221,1.75000000,0.06345388,-0.003301,-0.102486,0.994729,0.500000,0.350000
1.43164996,2.00000000,0.08944074,-0.005274,-0.101946,0.994776,0.500000,0.400000
1.50080771,2.25000000,0.11542760,-0.007375,-0.101369,0.994822,0.500000,0.450000
1.56996546,2.50000000,0.14141446,-0.009616,-0.100754,0.994865,0.500000,0.500000
1.63912321,2.75000000,0.16740132,-0.012012,-0.100095,0.994905,0.500000,0.550000
1.70828096,3.00000000,0.19338818,-0.014580,-0.099388,0.994942,0.500000,0.600000
1.77743871,3.25000000,0.21937504,-0.017338,-0.098629,0.994973,0.500000,0.650000
1.84659646,3.50000000,0.24536190,-0.020309,-0.097809,0.994998,0.500000,0.700000
1.91575421,3.75000000,0.27134876,-0.023517,-0.096924,0.995014,0.500000,0.750000
1.98491196,4.00000000,0.29733562,-0.026994,-0.095962,0.995019,0.500000,0.800000
2.05406971,4.25000000,0.32332248,-0.030772,-0.094916,0.995010,0.500000,0.850000
2.12322746,4.50000000,0.34930934,-0.034894,-0.093773,0.994982,0.500000,0.900000
2.19238521,4.75000000,0.37529620,-0.039408,-0.092519,0.994931,0.500000,0.950000
2.26154296,5.00000000,0.40128306,-0.044373,-0.091137,0.994849,0.500000,1.000000
0.93487283,0.00000000,-0.11869071,0.000689,-0.103889,0.994589,0.525000,0.000000
1.00261683,0.25000000,-0.09262402,-0.000645,-0.103532,0.994626,0.525000,0.050000
1.07036084,0.50000000,-0.06655734,-0.002050,-0.103155,0.994663,0.525000,0.100000
1.13810484,0.75000000,-0.04049065,-0.003532,-0.102757,0.994700,0.525000,0.150000
1.20584884,1.00000000,-0.01442396,-0.005096,-0.102337,0.994737,0.525000,0.200000
1.27359284,1.25000000,0.01164272,-0.006749,-0.101893,0.994772,0.525000,0.250000
1.34133685,1.50000000,0.03770941,-0.008500,-0.101422,0.994807,0.525000,0.300000
1.40908085,1.75000000,0.06377610,-0.010358,-0.100922,0.994840,0.525000,0.350000
1.47682485,2.00000000,0.08984278,-0.012332,-0.100390,0.994872,0.525000,0.400000
1.54456885,2.25000000,0.11590947,-0.014433,-0.099824,0.994900,0.525000,0.450000
1.61231286,2.50000000,0.14197616,-0.016675,-0.099219,0.994926,0.525000,0.500000
1.68005686,2.75000000,0.16804284,-0.019072,-0.098572,0.994947,0.525000,0.550000
1.74780086,3.00000000,0.19410953,-0.021640,-0.097878,0.994963,0.525000,0.600000
1.81554486,3.25000000,0.22017622,-0.024398,-0.097131,0.994972,0.525000,0.650000
1.88328886,3.50000000,0.24624290,-0.027370,-0.096326,0.994973,0.525000,0.700000
1.95103287,3.75000000,0.27230959,-0.030579,-0.095456,0.994964,0.525000,0.750000
2.01877687,4.00000000,0.29837628,-0.034055,-0.094511,0.994941,0.525000,0.800000
2.08652087,4.25000000,0.32444296,-0.037834,-0.093483,0.994902,0.525000,0.850000
2.15426487,4.50000000,0.35050965,-0.041956,-0.092360,0.994841,0.525000,0.900000
2.22200888,4.75000000,0.37657634,-0.046471,-0.091127,0.994754,0.525000,0.950000
2.28975288,5.00000000,0.40264303,-0.051435,-0.089770,0.994634,0.525000,1.000000
0.99146234,0.00000000,-0.11854275,-0.005799,-0.102458,0.994720,0.550000,0.000000
1.05778947,0.25000000,-0.09240572,-0.007134,-0.102106,0.994748,0.550000,0.050000
1.12411660,0.50000000,-0.06626870,-0.008540,-0.101736,0.994775,0.550000,0.100000
1.19044373,0.75000000,-0.04013167,-0.010022,-0.101346,0.994801,0.550000,0.150000
1.25677087,1.00000000,-0.01399465,-0.011586,-0.100933,0.994826,0.550000,0.200000
1.32309800,1.25000000,0.01214237,-0.013240,-0.100497,0.994849,0.550000,0.250000
1.38942513,1.50000000,0.03827940,-0.014992,-0.100034,0.994871,0.550000,0.300000
1.45575226,1.75000000,0.06441642,-0.016849,-0.099544,0.994891,0.550000,0.350000
1.52207940,2.00000000,0.09055345,-0.018824,-0.099022,0.994907,0.550000,0.400000
1.58840653,2.25000000,0.11669047,-0.020925,-0.098465,0.994920,0.550000,0.450000
1.65473366,2.50000000,0.14282750,-0.023168,-0.097871,0.994929,0.550000,0.500000
1.72106079,2.75000000,0.16896452,-0.025565,-0.097236,0.994933,0.550000,0.550000
1.78738792,3.00000000,0.19510154,-0.028133,-0.096554,0.994930,0.550000,0.600000
1.85371506,3.25000000,0.22123857,-0.030892,-0.095821,0.994919,0.550000,0.650000
1.92004219,3.50000000,0.24737559,-0.033864,-0.095030,0.994898,0.550000,0.700000
1.98636932,3.75000000,0.27351262,-0.037073,-0.094175,0.994865,0.550000,0.750000
2.05269645,4.00000000,0.29964964,-0.040550,-0.093248,0.994817,0.550000,0.800000
2.11902359,4.25000000,0.32578667,-0.044328,-0.092238,0.994750,0.550000,0.850000
2.18535072,4.50000000,0.35192369,-0.048450,-0.091135,0.994659,0.550000,0.900000
2.25167785,4.75000000,0.37806071,-0.052964,-0.089925,0.994539,0.550000,0.950000
2.31800498,5.00000000,0.40419774,-0.057928,-0.088592,0.994382,0.550000,1.000000
1.04806247,0.00000000,-0.11804231,-0.011676,-0.101217,0.994796,0.575000,0.000000
1.11297200,0.25000000,-0.09184376,-0.013011,-0.100872,0.994814,0.575000,0.050000
1.17788154,0.50000000,-0.06564521,-0.014417,-0.100509,0.994832,0.575000,0.100000
1.24279107,0.75000000,-0.03944665,-0.015899,-0.100126,0.994848,0.575000,0.150000
1.30770061,1.00000000,-0.01324810,-0.017464,-0.099721,0.994862,0.575000,0.200000
1.37261014,1.25000000,0.01295045,-0.019118,-0.099293,0.994875,0.575000,0.250000
1.43751968,1.50000000,0.03914900,-0.020870,-0.098839,0.994885,0.575000,0.300000
1.50242921,1.75000000,0.06534755,-0.022728,-0.098358,0.994892,0.575000,0.350000
1.56733875,2.00000000,0.09154610,-0.024703,-0.097845,0.994895,0.575000,0.400000
1.63224828,2.25000000,0.11774466,-0.026805,-0.097300,0.994894,0.575000,0.450000
1.69715782,2.50000000,0.14394321,-0.029047,-0.096717,0.994888,0.575000,0.500000
1.76206735,2.75000000,0.17014176,-0.031444,-0.096093,0.994876,0.575000,0.550000
1.82697689,3.00000000,0.19634031,-0.034013,-0.095424,0.994855,0.575000,0.600000
1.89188642,3.25000000,0.22253886,-0.036772,-0.094705,0.994826,0.575000,0.650000
1.95679596,3.50000000,0.24873742,-0.039744,-0.093929,0.994785,0.575000,0.700000
2.02170549,3.75000000,0.27493597,-0.042953,-0.093090,0.994731,0.575000,0.750000
2.08661503,4.00000000,0.30113452,-0.046429,-0.092180,0.994659,0.575000,0.800000
2.15152456,4.25000000,0.32733307,-0.050208,-0.091189,0.994567,0.575000,0.850000
2.21643410,4.50000000,0.35353162,-0.054330,-0.090106,0.994449,0.575000,0.900000
2.28134363,4.75000000,0.37973017,-0.058843,-0.088919,0.994299,0.575000,0.950000
2.34625317,5.00000000,0.40592873,-0.063806,-0.087610,0.994109,0.575000,1.000000
1.10458693,0.00000000,-0.11722827,-0.016870,-0.100181,0.994826,0.600000,0.000000
1.16808035,0.25000000,-0.09097614,-0.018206,-0.099843,0.994837,0.600000,0.050000
1.23157377,0.50000000,-0.06472401,-0.019612,-0.099486,0.994846,0.600000,0.100000
1.29506720,0.75000000,-0.03847188,-0.021094,-0.099111,0.994853,0.600000,0.150000
1.35856062,1.00000000,-0.01221975,-0.022659,-0.098714,0.994858,0.600000,0.200000
1.42205404,1.25000000,0.01403238,-0.024313,-0.098294,0.994860,0.600000,0.250000
1.48554746,1.50000000,0.04028450,-0.026065,-0.097849,0.994860,0.600000,0.300000
1.54904088,1.75000000,0.06653663,-0.027924,-0.097376,0.994856,0.600000,0.350000
1.61253430,2.00000000,0.09278876,-0.029898,-0.096874,0.994847,0.600000,0.400000
1.67602773,2.25000000,0.11904089,-0.032000,-0.096339,0.994834,0.600000,0.450000
1.73952115,2.50000000,0.14529302,-0.034243,-0.095767,0.994815,0.600000,0.500000
1.80301457,2.75000000,0.17154515,-0.036640,-0.095156,0.994788,0.600000,0.550000
1.86650799,3.00000000,0.19779728,-0.039209,-0.094499,0.994752,0.600000,0.600000
1.93000141,3.25000000,0.22404941,-0.041968,-0.093794,0.994707,0.600000,0.650000
1.99349483,3.50000000,0.25030154,-0.044939,-0.093033,0.994648,0.600000,0.700000
2.05698826,3.75000000,0.27655367,-0.048148,-0.092210,0.994575,0.600000,0.750000
2.12048168,4.00000000,0.30280580,-0.051625,-0.091318,0.994483,0.600000,0.800000
2.18397510,4.25000000,0.32905793,-0.055403,-0.090346,0.994368,0.600000,0.850000
2.24746852,4.50000000,0.35531006,-0.059524,-0.089285,0.994226,0.600000,0.900000
2.31096194,4.75000000,0.38156219,-0.064037,-0.088120,0.994049,0.600000,0.950000
2.37445536,5.00000000,0.40781432,-0.068999,-0.086837,0.993830,0.600000,1.000000
1.16094620,0.00000000,-0.11613284,-0.021811,-0.099233,0.994825,0.625000,0.000000
1.22302727,0.25000000,-0.08983440,-0.023147,-0.098902,0.994828,0.625000,0.050000
1.28510835,0.50000000,-0.06353595,-0.024553,-0.098553,0.994829,0.625000,0.100000
1.34718943,0.75000000,-0.03723750,-0.026036,-0.098184,0.994828,0.625000,0.150000
1.40927050,1.00000000,-0.01093906,-0.027601,-0.097795,0.994824,0.625000,0.200000
1.47135158,1.25000000,0.01535939,-0.029255,-0.097384,0.994817,0.625000,0.250000
1.53343265,1.50000000,0.04165784,-0.031007,-0.096948,0.994806,0.625000,0.300000
1.59551373,1.75000000,0.06795628,-0.032865,-0.096485,0.994792,0.625000,0.350000
1.65759480,2.00000000,0.09425473,-0.034840,-0.095992,0.994772,0.625000,0.400000
1.71967588,2.25000000,0.12055318,-0.036942,-0.095468,0.994747,0.625000,0.450000
1.78175696,2.50000000,0.14685162,-0.039185,-0.094907,0.994715,0.625000,0.500000
1.84383803,2.75000000,0.17315007,-0.041582,-0.094308,0.994674,0.625000,0.550000
1.90591911,3.00000000,0.19944852,-0.044151,-0.093665,0.994624,0.625000,0.600000
1.96800018,3.25000000,0.22574696,-0.046910,-0.092973,0.994563,0.625000,0.650000
2.03008126,3.50000000,0.25204541,-0.049881,-0.092227,0.994488,0.625000,0.700000
2.09216233,3.75000000,0.27834386,-0.053090,-0.091421,0.994396,0.625000,0.750000
2.15424341,4.00000000,0.30464230,-0.056566,-0.090546,0.994285,0.625000,0.800000
2.21632449,4.25000000,0.33094075,-0.060343,-0.089594,0.994149,0.625000,0.850000
2.27840556,4.50000000,0.35723920,-0.064464,-0.088553,0.993983,0.625000,0.900000
2.34048664,4.75000000,0.38353764,-0.068975,-0.087411,0.993781,0.625000,0.950000
2.40256771,5.00000000,0.40983609,-0.073937,-0.086153,0.993535,0.625000,1.000000
1.21703478,0.00000000,-0.11476298,-0.026773,-0.098304,0.994796,0.650000,0.000000
1.27770993,0.25000000,-0.08842544,-0.028109,-0.097979,0.994791,0.650000,0.050000
1.33838508,0.50000000,-0.06208790,-0.029515,-0.097637,0.994784,0.650000,0.100000
1.39906023,0.75000000,-0.03575036,-0.030998,-0.097277,0.994775,0.650000,0.150000
1.45973537,1.00000000,-0.00941282,-0.032563,-0.096895,0.994762,0.650000,0.200000
1.52041052,1.25000000,0.01692472,-0.034217,-0.096492,0.994745,0.650000,0.250000
1.58108567,1.50000000,0.04326226,-0.035969,-0.096065,0.994725,0.650000,0.300000
1.64176081,1.75000000,0.06959980,-0.037828,-0.095611,0.994700,0.650000,0.350000
1.70243596,2.00000000,0.09593734,-0.039802,-0.095128,0.994669,0.650000,0.400000
1.76311111,2.25000000,0.12227488,-0.041904,-0.094614,0.994632,0.650000,0.450000
1.82378626,2.50000000,0.14861242,-0.044147,-0.094065,0.994587,0.650000,0.500000
1.88446140,2.75000000,0.17494996,-0.046544,-0.093478,0.994533,0.650000,0.550000
1.94513655,3.00000000,0.20128749,-0.049113,-0.092848,0.994468,0.650000,0.600000
2.00581170,3.25000000,0.22762503,-0.051871,-0.092170,0.994391,0.650000,0.650000
2.06648684,3.50000000,0.25396257,-0.054842,-0.091439,0.994299,0.650000,0.700000
2.12716199,3.75000000,0.28030011,-0.058051,-0.090649,0.994190,0.650000,0.750000
2.18783714,4.00000000,0.30663765,-0.061526,-0.089792,0.994058,0.650000,0.800000
2.24851229,4.25000000,0.33297519,-0.065303,-0.088859,0.993901,0.650000,0.850000
2.30918743,4.50000000,0.35931273,-0.069423,-0.087839,0.993713,0.650000,0.900000
2.36986258,4.75000000,0.38565027,-0.073934,-0.086720,0.993486,0.650000,0.950000
2.43053773,5.00000000,0.41198781,-0.078894,-0.085487,0.993211,0.650000,1.000000
1.27275400,0.00000000,-0.11313645,-0.031179,-0.097531,0.994744,0.675000,0.000000
1.33203212,0.25000000,-0.08676672,-0.032515,-0.097213,0.994732,0.675000,0.050000
1.39131025,0.50000000,-0.06039700,-0.033922,-0.096879,0.994718,0.675000,0.100000
1.45058838,0.75000000,-0.03402728,-0.035404,-0.096525,0.994701,0.675000,0.150000
1.50986651,1.00000000,-0.00765755,-0.036969,-0.096152,0.994680,0.675000,0.200000
1.56914464,1.25000000,0.01871217,-0.038624,-0.095757,0.994655,0.675000,0.250000
1.62842277,1.50000000,0.04508189,-0.040376,-0.095338,0.994626,0.675000,0.300000
1.68770090,1.75000000,0.07145162,-0.042234,-0.094894,0.994591,0.675000,0.350000
